,branchid,branchname,siteid,tenkho,class,invtid,tensanpham,tenspviettat,stkunit,quycachdonggoi,quycachthung,lotsernbr,expdate,sothangconlai,tondau,nhapmuahang,"nhapkhacnhap,chuyen,dieuchinh",xuatban,nhaptra,"xuatkhacxuat,chuyen,dieuchinh",dcbbxuat,dcbbnhap,toncuoi,sltreohoadonao,sltreochuataohoadon,toncuoisosach,giaban,tttoncuoi
1383,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04600,TGT Efodyl 125,,Tờ,Đang cập nhật,,000,2025-01-01,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0
1384,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04617,TGT Cebest,,Tờ,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1385,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04622,TGT Meseca Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1386,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04628,Sticker Cebest,,Tờ,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
1387,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04630,Sticker Meseca Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
1388,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04651,TGT Metoxa,,Tờ,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
1389,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04652,TGT Aquima,,Tờ,Đang cập nhật,,000,2025-01-01,,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,205.0,0.0,0.0
1390,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04653,TGT Vitol (A4) new,,Tờ,Đang cập nhật,,000,2025-01-01,,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0
1391,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04679,Sticker Aquima,,Con,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
1392,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04680,Sticker Metoxa,,Con,Đang cập nhật,,000,2025-01-01,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
1393,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04688,TGT Ebysta,,Tờ,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1394,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04691,TGT Mepatyl,,Tờ,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1395,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04692,Sticker Mepatyl,,Con,Đang cập nhật,,000,2025-01-01,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0
1396,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04694,TGT Fiora,,Tờ,Đang cập nhật,,000,2025-01-01,,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,270.0,0.0,0.0
1397,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04695,TGT Scofi,,Tờ,Đang cập nhật,,000,2025-01-01,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
1398,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04701,TGT Pemolip,,Tờ,Đang cập nhật,,000,2025-01-01,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
1399,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04702,Sticker Ebysta,,Con,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1400,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04703,Sticker Fiora,,Con,Đang cập nhật,,000,2025-01-01,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
1401,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04704,Sticker Scofi,,Con,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
1402,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04735,Sticker Kofio,,Con,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1403,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04736,TGT Kofio,,Tờ,Đang cập nhật,,000,2025-01-01,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0
1404,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04764,TGT Ferritox,,Tờ,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1405,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0173,Kho Vật tư NGUYEN HOANG VIEN,Vật Tư Trình Dược,VT04771,Sticker Ferritox,,Cái,Đang cập nhật,,000,2025-01-01,,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0
1406,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB022,Bút Metiny,,Cây,Đang cập nhật,,000,2025-01-01,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0
1407,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB068,Sticker Xypenat,,Con,Đang cập nhật,,000,2025-01-01,,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,413.0,0.0,0.0
1408,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB074,TGT Meseca,,Tờ,Đang cập nhật,,000,2025-01-01,,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,480.0,0.0,0.0
1409,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB075,TGT Benita,,Tờ,Đang cập nhật,,000,2025-01-01,,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0
1410,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB080,TGT Xypenat A 4,,Tờ,Đang cập nhật,,000,2025-01-01,,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,381.0,0.0,0.0
1411,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB087,Bút Xisat XP,,Cây,Đang cập nhật,,000,2025-01-01,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
1412,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB095,Sticker Benita,,Con,Đang cập nhật,,000,2025-01-01,,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,960.0,0.0,0.0
1413,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB096,Sticker Meseca,,Con,Đang cập nhật,,000,2025-01-01,,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,0.0,698.0,0.0,0.0
1414,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB097,Sticker Benate,,Con,Đang cập nhật,,000,2025-01-01,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
1415,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB098,Sticker Metodex SPS,,Con,Đang cập nhật,,000,2025-01-01,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
1416,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB099,TGT Xypenat A5,,Tờ,Đang cập nhật,,000,2025-01-01,,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,182.0,0.0,0.0
1417,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB100,TGT Benate fort 10g,,Tờ,Đang cập nhật,,000,2025-01-01,,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,411.0,0.0,0.0
1418,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB109,Bút Meclonate,,Cây,Đang cập nhật,,000,2025-01-01,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
1419,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB111,TGT Benate 5g,,Tờ,Đang cập nhật,,000,2025-01-01,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
1420,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB114,Sticker Vedanal,,Con,Đang cập nhật,,000,2025-01-01,,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,1002.0,0.0,0.0
1421,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EB129,TGT Vedanal Fort,,Tờ,Đang cập nhật,,000,2025-01-01,,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,452.0,0.0,0.0
1422,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EK006,Folder Merap giấy (44x31),,Cái,Đang cập nhật,,000,2025-01-01,,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0
1423,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EK007,Túi giấy  Merap  ( loại lớn),,Cái,Đang cập nhật,,000,2022-05-06,1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0
1424,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EK026,Túi giây MeRap - loại nhỏ,,Cái,Đang cập nhật,,000,2025-01-01,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
1425,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL016,TGT Melevo (sửa từ mã cũ Meleto),,Tờ,Đang cập nhật,,000,2025-01-01,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0
1426,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL020,TGT Metiny,,Tờ,Đang cập nhật,,000,2025-01-01,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0
1427,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL034,TGT Grafort,,Tờ,Đang cập nhật,,000,2025-01-01,,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,334.0,0.0,0.0
1428,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL038,TGT HemoQ - Mom,,Tờ,Đang cập nhật,,000,2025-01-01,,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,262.0,0.0,0.0
1429,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL049,TGT Mecefix B.E,,Tờ,Đang cập nhật,,000,2025-01-01,,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0
1430,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL051,TGT Efodyl,,Tờ,Đang cập nhật,,000,2025-01-01,,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,306.0,0.0,0.0
1431,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL053,TGT Metodex,,Tờ,Đang cập nhật,,000,2025-01-01,,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0
1432,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL054,TGT Poema,,Tờ,Đang cập nhật,,000,2025-01-01,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0
1433,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL059,TGT Mepoly,,Tờ,Đang cập nhật,,000,2025-01-01,,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,0.0
1434,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL060,Sticker Mepoly,,Con,Đang cập nhật,,000,2025-01-01,,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,114.0,0.0,0.0
1435,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL062,Sticker Merika Fort,,Con,Đang cập nhật,,000,2025-01-01,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1436,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL063,Sticker Merika Probiotic,,Con,Đang cập nhật,,000,2025-01-01,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0
1437,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL065,TGT Merika Probiotic,,Tờ,Đang cập nhật,,000,2025-01-01,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
1438,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL069,TGT Metobra,,Tờ,Đang cập nhật,,000,2025-01-01,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
1439,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL075,TGT Metodex SPS,,Tờ,Đang cập nhật,,000,2025-01-01,,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0
1440,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL076,TGT Xisat XP,,Tờ,Đang cập nhật,,000,2022-05-06,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
1441,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL077,TGT Sathom A5,,Tờ,Đang cập nhật,,000,2025-01-01,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
1442,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL084,Sticker Syseye,,Con,Đang cập nhật,,000,2025-01-01,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
1443,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL085,TGT Medoral (RHM),,Tờ,Đang cập nhật,,000,2025-01-01,,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,544.0,0.0,0.0
1444,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL086,TGT Meclonate,,Tờ,Đang cập nhật,,000,2022-05-06,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0
1445,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL086,TGT Meclonate,,Tờ,Đang cập nhật,,0000,2025-01-01,,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0
1446,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL087,Sticker Medoral,,Con,Đang cập nhật,,000,2025-01-01,,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,400.0,0.0,0.0
1447,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL088,Sticker  Meclonate,,Con,Đang cập nhật,,000,2025-01-01,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
1448,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL090,Sticker  Olevid,,Con,Đang cập nhật,,000,2025-01-01,,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0
1449,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL091,Sticker  Vitol,,Con,Đang cập nhật,,000,2025-01-01,,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,101.0,0.0,0.0
1450,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL097,Sticker Metiny,,Con,Đang cập nhật,,000,2025-01-01,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
1451,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01EL099,TGT Trolimax,,Tờ,Đang cập nhật,,000,2025-01-01,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0
1452,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES018,Sticker Melevo,,Con,Đang cập nhật,,000,2025-01-01,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
1453,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES035,Sticker Trimafort (nhỏ),,Con,Đang cập nhật,,000,2025-01-01,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
1454,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES037,Sticker Grafort (nhỏ),,Con,Đang cập nhật,,000,2025-01-01,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0
1455,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES044,Sticker HemoQ-Mom,,Con,Đang cập nhật,,000,2025-01-01,,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,205.0,0.0,0.0
1456,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES052,Sticker Mecefix B.E 50mg,,Con,Đang cập nhật,,000,2025-01-01,,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,0.0,503.0,0.0,0.0
1457,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES053,Sticker Mecefix B.E 75mg,,Con,Đang cập nhật,,000,2025-01-01,,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,550.0,0.0,0.0
1458,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES054,Sticker Mecefix B.E 150mg,,Con,Đang cập nhật,,000,2025-01-01,,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,204.0,0.0,0.0
1459,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES055,Sticker Mecefix B.E 200mg,,Con,Đang cập nhật,,000,2025-01-01,,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0
1460,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES056,Sticker Mecefix B.E 250mg,,Con,Đang cập nhật,,000,2025-01-01,,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,0.0,0.0,1258.0,0.0,0.0
1461,MR0001,CÔNG TY CỔ PHẦN DƯỢC PHA NAM,WH0175,Kho Vật tư NGUYEN THI DUNG,Vật Tư Trình Dược,V01ES057,Sticker Efodyl 125 mg,,Tờ,Đang cập nhật,,000,2025-01-01,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0
